id_cas;cas_numEtude;id_temoignage;tem_new;tem_chrono;obs_chrono;tem_nom_dossier;tem_title_nickname;tem_title_type;tem_resume;tem_Gi;tem_Ti;tem_Ti_type;tem_TComi;tem_age;tem_genre;tem_adr_commune;tem_adr_CP;tem_adr_dpt;tem_adr_pays;tem_xp_formation_niveau_type;tem_xp_activite_type;tem_xp_aero;tem_xp_aero_niveau;tem_xp_astro;tem_xp_astro_niveau;tem_xp_topo;tem_xp_topo_niveau;tem_xp_UFO;tem_xp_UFO_niveau;tem_obs_moyen;tem_emotions_lib;tem_activite_lib;tem_avis_interpretation_lib;tem_avis_interet_lib;tem_avis_change_lib;tem_avis_science_lib;tem_experience_change_lib;tem_photos_retouchees;tem_plans;tem_croquis;tem_public;tem_GD;tem_A;tem_PVi;tem_numSEPRA;tem_catno;id_temoignage_old;nom_temoignage_old;id_observation;obs_nb;obs_description;obs_commune_or_trajet;obs_tem_dep;obs_tem_dep_label;obs_tem_dep_vitesse;obs_AAAA;obs_MM;obs_JJ;obs_date_heure;obs_heure_plage;obs_heure_deb;obs_heure_fin;obs_heure;obs_heure_delta;obs_heure_tranche_horaire;obs_heure_approx;obs_duree_hms;obs_duree_lib;obs_duree_type;obs_1_adr_commune;obs_1_adr_CP;obs_1_adr_dpt;obs_1_adr_pays;obs_1_adr_commune_2;obs_1_adr_CP_2;obs_1_adr_dpt_2;obs_1_adr_pays_2;obs_1_cadre_reference;obs_1_cadre_reference_type;obs_1_lat;obs_1_lon;obs_1_pos_err;obs_1_env_sol;obs_1_env_sol_type;obs_1_env_relief_type;obs_conditions_tem_activite;obs_1_heure;obs_1_duree_type;obs_1_azimut;obs_1_azimut_lib;obs_1_elevation;obs_1_elevation_lib;obs_1_dist_lib;obs_1_dist_approx_type;obs_1_alt;obs_1_alt_lib;obs_1_cap;obs_1_cap_lib;obs_1_trajectoire_types;obs_1_trajectoire_lib;obs_1_dynamique_types;obs_1_vitesse_ang;obs_1_vitesse_lib;obs_1_vitesse_types;obs_1_taille_apparente_lib;obs_1_taille_apparente_type;obs_1_taille_apparente_abs;obs_1_env_odeurs_types;obs_1_tem_reaction_types;obs_conditions_apparition;obs_conditions_apparition_txt;obs_conditions_obs_direct;obs_conditions_obs_indirect;obs_conditions_env_bruit;obs_conditions_tem_activite_lib;obs_conditions_meteo;obs_conditions_meteo_lib;obs_conditions_astro;obs_conditions_astro_lib;obs_conditions_emotions;obs_1_forme_lib;obs_1_forme_types;obs_1_PAN_nature;obs_1_PAN_nature_type;obs_1_caracteristiques_types;obs_1_couleur_lib;obs_1_couleur_types;obs_1_luminosite_lib;obs_1_luminosite_types;obs_1_halo_lib;obs_1_bruit_lib;obs_1_bruit_nature_types;obs_1_bruit_intensite_types;obs_1_PAN_taille;obs_1_PAN_altitude;obs_1_distance_abs;obs_1_PAN_pos_lat;obs_1_PAN_pos_lon;obs_1_PAN_pos_approx;obs_2_cadre_reference;obs_2_cadre_reference_type;obs_2_lat;obs_2_alt;obs_2_lon;obs_2_pos_err;obs_2_env_sol;obs_2_env_sol_type;obs_2_env_relief_type;obs_2_heure;obs_2_duree_type;obs_2_azimut;obs_2_azimut_lib;obs_2_elevation;obs_2_elevation_lib;obs_2_dist_lib;obs_2_dist_approx_type;obs_2_alt_lib;obs_2_cap;obs_2_cap_lib;obs_2_trajectoire_types;obs_2_trajectoire_lib;obs_2_dynamique_types;obs_2_vitesse_ang;obs_2_vitesse_lib;obs_2_vitesse_types;obs_2_taille_apparente_lib;obs_2_taille_apparente_type;obs_2_taille_apparente_abs;obs_2_env_odeurs_types;obs_2_tem_reaction_types;obs_2_forme_lib;obs_2_forme_types;obs_2_PAN_nature;obs_2_PAN_nature_type;obs_2_caracteristiques_types;obs_2_couleur_lib;obs_2_couleur_types;obs_2_luminosite_lib;obs_2_luminosite_types;obs_2_halo_lib;obs_2_bruit_lib;obs_2_bruit_nature_types;obs_2_bruit_intensite_types;obs_2_PAN_taille;obs_2_PAN_altitude;obs_2_distance_abs;obs_2_PAN_pos_lat;obs_2_PAN_pos_lon;obs_2_PAN_pos_approx;obs_3_adr_bat;obs_3_adr_num_voie;obs_3_adr_type_voie;obs_3_adr_nom_voie;obs_3_adr_commune;obs_3_adr_CP;obs_3_adr_dpt;obs_3_adr_pays;obs_3_adr_lieu;obs_3_cadre_reference;obs_3_cadre_reference_type;obs_3_lat;obs_3_alt;obs_3_lon;obs_3_pos_err;obs_3_env_sol;obs_3_env_sol_type;obs_3_env_relief_type;obs_3_heure;obs_3_duree_type;obs_3_azimut;obs_3_azimut_lib;obs_3_elevation;obs_3_elevation_lib;obs_3_dist_lib;obs_3_dist_approx_type;obs_3_alt_lib;obs_3_cap;obs_3_cap_lib;obs_3_trajectoire_types;obs_3_trajectoire_lib;obs_3_dynamique_types;obs_3_vitesse_ang;obs_3_vitesse_lib;obs_3_vitesse_types;obs_3_taille_apparente_lib;obs_3_taille_apparente_type;obs_3_taille_apparente_abs;obs_3_env_odeurs_types;obs_3_tem_reaction_types;obs_conditions_disparition;obs_conditions_disparition_txt;obs_3_forme_lib;obs_3_forme_types;obs_3_PAN_nature;obs_3_PAN_nature_type;obs_3_caracteristiques_types;obs_3_couleur_lib;obs_3_couleur_types;obs_3_luminosite_lib;obs_3_luminosite_types;obs_3_halo_lib;obs_3_bruit_lib;obs_3_bruit_nature_types;obs_3_bruit_intensite_types;obs_3_PAN_taille;obs_3_distance_abs;obs_3_PAN_altitude;obs_3_PAN_pos_lat;obs_3_PAN_pos_lon;obs_3_PAN_pos_approx;obs_incli;obs_incli_lib;obs_deg_parcouru;obs_nb_PAN;obs_nb_PAN_lib;obs_formation;obs_formation_type;obs_caracteristiques;obs_continuite;obs_continuite_type;obs_PAN_calculs;obs_envt_equipements_actifs
776;1979-07-01718;2560;0;;1979.07.21;"SAINT-PIERRE (975) 16.07.1979 T2";;;;;2;T;2;"20 - 29 ans";F;;;;;;"5. Employes";;;;;;;;;;;;;;;;;;;;O;3412;;2;1979308708;79406322;;;2486;1;;1;;;;1979;07;16;"1979-07-16 21:40:00";21:40;;;21:40:00;0;;;;;;SAINT-PIERRE;97500;975;FR;;;;;;Ciel;46.8;-56.2;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;;;;;;;;180.00;;"Chg direction, niveau de vol";;;;;"Variable (acceleration, deceleration, etc.) (valeur conservee pour compatibilite: utiliser la nature de la trajectoire)";;"2.2 < x < 6e ou ""Grande""";;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Objet";"Objet unique";;"Jaune, Ambre";;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Phenomene";;;Noir;;"Intensite - Obscur ou noir profond ";;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;" Engin";;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
777;1979-07-01862;2568;0;;1979.07.29;"TOULOUSE (31) 14.07.1979";;;;;1;T;;;H;;;;;;"36. Cadres d'entreprise";;;;;;;;;;;;;;;;;;;;O;6412;;1;1979110034;79506377;;;2494;1;;1;;;;1979;07;14;"1979-07-14 22:45:00";22:45;;;22:45:00;0;;;8/10s;;;TOULOUSE;31000;31;FR;;;;;;Ciel;43.6;1.5;0.1;;"Territoires artificialises - Zones urbanisees";;;;;180.00;;;45e;"500m e 2000 m";"<1000m (eloignee)";;;0.00;;"Lineaire ou Rectiligne";;;;" constante";Lente;"1m e 2m";;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Soleil ou Nuit claire";;;;;disque;"3D - 2 axes de symetrie - Spherique, Boule";;" Termes descriptifs (lumieres, forme, etc.)";"Objet unique";;Multicolore;;"Intensite - Forte ou lumineux, ex: ampoule (mag. -15 e -10)";;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
778;1979-07-01863;2556;0;;1979.07.17;"ARGENTEUIL (95) 13.07.1979";;;;;1;T;;"30 - 39 ans";H;;;;;;"5. Employes";;;;;;;;;;;;;;;;;;;;O;3408;;1;1979308706;79306320;;;2482;1;;1;;;;1979;07;13;"1979-07-13 23:30:00";23:30;;;23:30:00;0;;;;;;ARGENTEUIL;95100;95;;;;;;;Ciel;49;2.2;0.0;;"Territoires artificialises - Zones urbanisees";;;;;315.00;;;;;;66;;180.00;;"Chg direction, niveau de vol";;;;;"Variable (acceleration, deceleration, etc.) (valeur conservee pour compatibilite: utiliser la nature de la trajectoire)";"ballon de foot";;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;;"Objet unique";;;;"Intensite - Forte ou lumineux, ex: ampoule (mag. -15 e -10)";;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;Montante;;;;;Fulgurante;;;;;;;"Autre forme non categorisee";;" Objet";;;Rouge;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;Autre;;;;;;;;;;;0;;;;;" Engin";;;Blanc;;"Intensite - Claire, moyenne, ex: pleine lune (mag. -10 e -5) ";;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
780;1979-07-02484;2569;0;2009.11.31;1979.07.30;"CARENTOIR (56) --.07.1979";;;"Dans la nuit,  projections  tres lumineuses et tres breves contre le mur de la chambre. Fort mal de tete au moment des flashes.Puis, de la fenetre, observation de 3 ou 4 faisceaux de lumiere partant d'un meme centre cheminant lentement le long d'une route e 150 metres. Cela ne ressemblait pas e des phares de vehicules. Le lendemain le journal local parle d'herbe brelee au niveau de la route. Pas d'explications de la part des villageois.";;1;T;;;F;RAMONVILE-SAINT-AGNE;31520;31;FR;;"5. Employes";;;;;;;;;;;;;;;;;;;;O;6577;;1;1979110170;;981;"CARENTOIR (56) --.07.1979";2495;1;;1;;;;1979;07;--;"1979-07-15 00:00:00";"env minuit";;;21:45:00;1296900;;;"4-5 m";;;CARENTOIR;56910;56;;;;;;;"Paysage Rural";47.8;-2.1;0.1;"ldans les locaux d'une ecole privee agricole";;;;;;;"NON PRECISE";;;;;47;;0.00;;Inconnu;;;;;Inconnu;"""l'ensemble de faisceaux avait la taille d'un camion vu de face""";;;;;1;;;;;;Inconnu;;;;;;"1D - Faisceau, Trait";"eclair lumineux, flash";" Termes descriptifs (lumieres, forme, etc.)";"Objets multiples";;;;"Intensite - Forte ou lumineux, ex: ampoule (mag. -15 e -10)";;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47;;1;0.0;;;;;;;;;;;;;0.00;;Inconnu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
781;1979-07-08188;2570;0;2012.02.06;1979.07.31;"CASTETNAU-CAMBLONG (64) 15.07.1979";;;"temoignage recent d'une observation ancienne - le temoin observe dans le ciel un objet de forme triangulaire, immobile. La surface centrale est plane et lisse, les contours exterieurs arrondis. Base bombee. Couleur rouille, l'objet semble brillant. En quelques secondes, une brume arrive sur l'objet, ensuite cache par un nuage et finissant par s'eloigner.";;1;T;;"10 - 19 ans";H;SAUVAGNON;64230;64;FR;;"32. Cadres de la fonction publique, professions intellectuelles et  artistiques";;;;;;;;;;;;;;;;;;;;O;7116;;1;1979110637;;1458;"CASTETNAU-CAMBLONG (64) 15.07.1979";2496;1;;1;;;;1979;07;15;"1979-07-15 17:00:00";"entre 16 et 18h00";;;22:45:00;3600;;;"20 secondes";;;CASTETNAU-CAMBLONG;38780;38;FR;;;;;;Ciel;43.3;-0.8;0.0;jardin;"Territoires artificialises - Zones urbanisees";;;;;45.00;;;"environ 2/4e sur la ligne d'horizon";"3,5 km";"<10000m (tres eloignee)";43;;90.00;;"Stationnaire, Immobile";;;;;"Nulle, Immobile, Stationnaire";;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Soleil ou Nuit claire";;;;;;"3D - 1 axe de symetrie - Conique";;" Objet";"Objet unique";;"Orange, feu";;Inconnue;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;"Territoires agricoles";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;43;;;0.0;;;;;;45.00;;;"environ 2/4e sur la ligne d'horizon";;;;90.00;;"Stationnaire, Immobile";;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
783;1979-08-00649;2574;0;;1979.08.03;"ACHERES (78) 05.08.1979";;;;;1;T;;"20 - 29 ans";H;;;;;;"5. Employes";;;;;;;;;;;;;;;;;;;;O;3380;;1;1979308692;79306314;;;2500;1;;1;;;;1979;08;05;"1979-08-05 23:00:00";23:00;;;23:00:00;0;;;;;;ACHERES;78260;78;;;;;;;Ciel;49;2.1;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;"NON PRECISE";;;;;;;0.00;;Autre;zigzag;;;;Rapide;;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Soleil ou Nuit claire";;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Phenomene";"Objets multiples";;;;"Intensite - Forte ou lumineux, ex: ampoule (mag. -15 e -10)";;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Orange, feu";;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;"Observation en continu";;
785;1979-08-00651;2578;0;;1979.08.07;"MIREBEAU (86) 11.08.1979";;;;;1;T;;"30 - 39 ans";H;;;;;;"3. Cadres et professions intellectuelles superieures";;;;;;;;;;;;;;;;;;;;O;3385;;1;1979308696;79306345;;;2504;1;;1;;;;1979;08;11;"1979-08-11 21:12:30";21:10/21:15;;;21:12:30;150;;;;;Inconnu;MIREBEAU;86110;86;;;;;;;Ciel;46.8;0.2;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;"NON PRECISE";;"40 e 45 degres";;;;;0.00;;Inconnu;;;;;Inconnu;"30 cm";;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;disque;"Autre forme non categorisee";;" Phenomene";"Objets multiples";;;;"Intensite - Forte ou lumineux, ex: ampoule (mag. -15 e -10)";;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rouge;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;"Observation en continu";;
788;1979-08-00654;2577;0;;1979.08.06;"BELVEDERE-CAMPOMORO (2A) 22.08.1979";;;;;1;T;;;H;;;;;;"31. Professions liberales et assimiles";;;;;;;;;;;;;;;;;;;;O;3384;;1;1979308695;79306344;;;2503;1;;1;;;;1979;08;22;"1979-08-22 22:45:00";22:45;;;22:45:00;0;;;;;;BELVEDERE-CAMPOMORO;20110;2A;;;;;;;Ciel;41.6;8.8;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;;;"hauteur de 100 e 150 metres";;;;;180.00;;"Lineaire ou Rectiligne";;;;;Inconnu;"+ gros qu'une etoile";"0.04 < x < 0.1e ou ""Tres petite/Minuscule""";;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;cene;"1D - Ponctuel (point)";;" Objet";"Objet unique";;;;"Intensite - Forte ou lumineux, ex: ampoule (mag. -15 e -10)";;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Phenomene";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
789;1979-08-00655;2575;0;;1979.08.04;"BONNEUIL-SUR-MARNE (94) 28.08.1979";;;;;1;T;;"50 - 59 ans";H;;;;;;"3. Cadres et professions intellectuelles superieures";;;;;;;;;;;;;;;;;;;;O;3381;;1;1979308693;79306318;;;2501;1;;1;;;;1979;08;28;"1979-08-28 00:00:00";00:00;;;00:00:00;0;;;15s;;;BONNEUIL-SUR-MARNE;94380;94;;;;;;;Ciel;48.8;2.5;0.0;;"Territoires artificialises - Zones urbanisees";;;;;270.00;;;;;;;;90.00;;Inconnu;;;;;Inconnu;;"0.04 < x < 0.1e ou ""Tres petite/Minuscule""";;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Soleil ou Nuit claire";;;;;;"2D - Rectangulaire";;" Phenomene";"Objet unique";;;;"Intensite - Forte ou lumineux, ex: ampoule (mag. -15 e -10)";;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Objet";;;"Jaune, Ambre";;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Termes descriptifs (lumieres, forme, etc.)";;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
790;1979-09-00665;2604;0;;1979.09.18;"LUS-LA-CROIX-HAUTE (26) 26.09.1979 T2";;;;;2;T;2;"50 - 59 ans";H;;;;;;"69. Ouvriers agricoles";;;;;;;;;;;;;;;;;;;;O;3383;;2;1979308694;79306342;;;2530;1;;1;;;;1979;09;26;"1979-09-26 12:00:00";;;;;43200;;;;;Inconnu;LUS-LA-CROIX-HAUTE;26620;26;;;;;;"au sol";Autre;44.7;5.7;0.1;;"Territoires agricoles";;;;;;"NON PRECISE";;;;;;;0.00;;Inconnu;;;;;Inconnu;;;;;"Emotion - Curiosite, Interet - Actif";;;;;;;Inconnu;;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;Autre;"Objet unique";;;;Inconnue;;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Phenomene";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
790;1979-09-00665;2576;0;;1979.08.05;"LUS-LA-CROIX-HAUTE (26) 30.08.1979 T1";;;;;1;T;1;"50 - 59 ans";H;;;;;;"69. Ouvriers agricoles";;;;;;;;;;;;;;;;;;;;O;3382;;1;1979308694;79306342;;;2502;1;;1;;;;1979;08;30;"1979-08-30 15:00:00";15:00;;;15:00:00;0;;;;;Inconnu;LUS-LA-CROIX-HAUTE;26620;26;;;;;;sol;Autre;44.7;5.7;0.1;;"Territoires agricoles";;;;;;"NON PRECISE";;;;;;;0.00;;Inconnu;;;;;Inconnu;"11 metres de diametre";;;;"Emotion - Curiosite, Interet - Actif";;;;;;;Inconnu;;;;;;"3D - 2 axes de symetrie - Spherique, Boule";"traces au sol";Autre;"Objet unique";;;;Inconnue;;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
791;1979-08-08386;2586;0;2013.01.07;1979.08.15;"ATHIS-MONS (91) 24.08.1979";;;"Temoignage recent d'une observation ancienne - le temoin, age de 13 ans au moment de l'observation,  decrit tres precisement un OVNI couleur aluminium de 4m de diametre, tournant comme une toupie, survolant les lampadaires de la route voisine. Le phenomene est silencieux, muni de hublots";;1;T;;"10 - 19 ans";H;ATHIS-MONS;91200;91;FR;;"82. Inactifs divers (autres que retraites)";;;;;;;;;;;;;;;;;;;;O;7253;;1;1979110767;N/A;1667;"ATHIS-MONS (91) 24.08.1979";2512;1;;1;;;;1979;08;24;"1979-08-24 00:00:00";00:00;;;;0;;;20m;;;ATHIS-MONS;91200;91;;;;;;;"Paysage Urbain";48.7;2.4;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;"rue de la voie verte e Athis Mons";;;"10 m";"<50m (tres proche)";48;;180.00;" rue de la voie verte e Athis Mons";Inconnu;;;;;Lente;"4m de diametre";;;;"Emotion - Inquietude, Anxiete, Peur";1;;;;;;Inconnu;;;;;"""comme une toupie""";"Autre forme non categorisee";;" Engin";"Objet unique";;;aluminium;"Type - Nature: autre";;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;;2;0.0;;;;;;;;;;;;;0.00;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
792;1979-09-00656;2589;0;;1979.09.03;"NOIRMOUTIER-EN-L'ILE (85) 08.09.1979 T1";;;;;1;T;1;"10 - 19 ans";H;;;;;;"82. Inactifs divers (autres que retraites)";;;;;;;;;;;;;;;;;;;;O;3363;;1;1979308683;79306347;;;2515;1;;1;;;;1979;09;08;"1979-09-08 21:15:00";21:15;;;21:15:00;0;;;5s;;;NOIRMOUTIER-EN-L'ILE;85330;85;;;;;;;Ciel;47;-2.3;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;"NON PRECISE";;;;;;;0.00;;Montante;"trajectoire quarante cinq degres";;;;Rapide;;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;Inconnu;;;;;;"3D - 2 axes de symetrie - Ovoede";;" Objet";"Objet unique";;Vert;;;;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;"Emotion - Inquietude, Anxiete, Peur";;;;" Engin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
792;1979-09-00656;2590;0;;1979.09.04;"NOIRMOUTIER-EN-L'ILE (85) 08.09.1979 T2";;;;;2;T;2;"10 - 19 ans";H;;;;;;"82. Inactifs divers (autres que retraites)";;;;;;;;;;;;;;;;;;;;O;3364;;2;1979308683;79306347;;;2516;1;;1;;;;1979;09;08;"1979-09-08 04:30:00";04:30;;;04:30:00;0;;;3/4s;;;NOIRMOUTIER-EN-L'ILE;85330;85;;;;;;;Ciel;47;-2.3;0.0;;"Territoires artificialises - Zones urbanisees";;;;;;"NON PRECISE";;;;;;;0.00;;Montante;;;;;Rapide;;;;;"Emotion - Curiosite, Interet - Actif";1;;;;;;"Soleil ou Nuit claire";;;;;;"3D - 2 axes de symetrie - Ovoede";;" Objet";"Objet unique";;Vert;;;;;"Aucun, Silence total";;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Engin";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;" Phenomene";;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
793;1979-09-00657;2596;0;;1979.09.10;"ESQUAY-NOTRE-DAME (14) 08.09.1979 T1";;;;;1;T;1;"50 - 59 ans";H;;;;;;"5. Employes";;;;;;;;;;;;;;;;;;;;O;3370;;1;1979308686;79306348;;;2522;1;;1;;;;1979;09;08;"1979-09-08 04:30:00";04:30;;;04:30:00;0;;;20s;;;ESQUAY-NOTRE-DAME;14210;14;;;;;;;Ciel;49.1;-0.5;0.0;;"Territoires artificialises - Zones urbanisees";;;;;315.00;;;"300 e 400 metres d'altitude";"250 metres";"<1000m (eloignee)";;;225.00;;"Chg direction, niveau de vol";;;;;Rapide;"2 e 3 metres de diametre";;;;"Emotion - Inquietude, Anxiete, Peur";1;;;;;;"Tres nuageux ou couvert";;;;;"disque avec une demi-sphere dessus et dessous";"3D - 2 axes de symetrie - Spherique, Boule";;" Objet";"Halo(s) lumineux";;;;"Intensite - Forte ou lumineux, ex: ampoule (mag. -15 e -10)";;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;"Autre forme non categorisee";;" Phenomene";;;"Orange, feu";;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
793;1979-09-00657;2597;0;;1979.09.11;"ESQUAY-NOTRE-DAME (14) 08.09.1979 T2";;;;;2;T;2;"40 - 49 ans";F;;;;;;"82. Inactifs divers (autres que retraites)";;;;;;;;;;;;;;;;;;;;O;3371;;2;1979308686;79306348;;;2523;1;;1;;;;1979;09;08;"1979-09-08 04:30:00";04:30;;;04:30:00;0;;;;;Inconnu;ESQUAY-NOTRE-DAME;14210;14;;;;;;;Ciel;49.1;-0.5;0.0;;"Territoires artificialises - Zones urbanisees";;;;;270.00;;;;;;;;180.00;;"Chg direction, niveau de vol";;;;;Rapide;;;;;"Emotion - Inquietude, Anxiete, Peur";1;;;;;;"Tres nuageux ou couvert";;;;;;"3D - 2 axes de symetrie - Spherique, Boule";;" Objet";"Objet unique";;;;"Intensite - Forte ou lumineux, ex: ampoule (mag. -15 e -10)";;;Inconnu;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;" Phenomene";;;"Orange, feu";;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;" Engin";;;;;;;;;;;;;;;;;;;1;"Un seul";;;;;"Observation en continu";;
